USER_ID,ITEM_ID,TIMESTAMP
8763d571-e7fc-45e9-af52-943b6cecb598,4d961598-01c9-4155-b87d-2ae6b64eaa92,1618931995493
11167ffa-9afe-4caa-9b66-ae3219099b99,f1ce3398-f570-45a8-a6c9-7d2426ece162,1618290793052
055b9b0e-7bf0-4a7f-b68f-2fcf0459928b,99dba2a8-d01c-458a-9038-f4bcdb18fef1,1618267092826
c232f7df-0e66-4152-9096-a7df83f71f54,1dde49ac-0604-43e9-897e-32cda41d0a9d,1618809369295
7ba2255e-26aa-4b6a-8129-f3456a783100,5418a3ba-df46-479a-905f-f91348957b0f,1618321467090
fa0655b9-fc87-4905-9367-7622056d64b8,7dd0e563-9910-49f8-a990-af233aee97e0,1618695557492
a1752eb9-6d58-4c13-96bc-55466d2dfad1,33e08f77-6289-4187-9ceb-88c484e2965d,1619148734969
e10b102b-5d26-4b8d-bf60-53ea5d92edc8,901e4f6b-12a8-473f-958b-e5a14b792854,1618708794905
510a2d52-9818-409d-9ac9-5e53cd1f8dfd,94f8875c-de9c-4169-b2f6-b1e0d9342c5c,1618172796726
1cc4ae2b-15dc-45cd-a214-f0c0850fd8bb,61db2a96-94c2-49bc-9a09-fd5d341d645d,1618706044966
65ec28b7-5c5c-4c9c-87ea-eff7cbc416bf,ade3715a-0111-487c-be59-3813033e60d2,1618055265243
f73f87d2-5a76-463c-8204-47f1d2c86fe8,94f8875c-de9c-4169-b2f6-b1e0d9342c5c,1618352183206
cbd1a65f-361e-445b-9756-6e44e52997ea,f1ce3398-f570-45a8-a6c9-7d2426ece162,1618306573331
b00081db-9572-4029-8582-c2519038c8a4,4d961598-01c9-4155-b87d-2ae6b64eaa92,1618396654176
3558d126-6cd7-4107-983e-d27f60d421ce,7dd0e563-9910-49f8-a990-af233aee97e0,1618686089048
cbd1a65f-361e-445b-9756-6e44e52997ea,ade3715a-0111-487c-be59-3813033e60d2,1618359186969
19c39fd1-7d8b-4892-a417-87ca0f0a89b4,f1ce3398-f570-45a8-a6c9-7d2426ece162,1618029584998
b0844f19-24a3-4d2f-8e5f-d53e331469ab,0812ef4e-6747-4ce3-b6c9-b44721380b28,1618598592374
c232f7df-0e66-4152-9096-a7df83f71f54,33e08f77-6289-4187-9ceb-88c484e2965d,1618584444289
3e13aca9-a4ce-4098-b1db-6f73917fea1d,901e4f6b-12a8-473f-958b-e5a14b792854,1618133818911
5c5ccdfa-9a8d-467e-86b4-49c7ca8a0c66,0812ef4e-6747-4ce3-b6c9-b44721380b28,1619049863157
a1752eb9-6d58-4c13-96bc-55466d2dfad1,1dde49ac-0604-43e9-897e-32cda41d0a9d,1618248915976
b00081db-9572-4029-8582-c2519038c8a4,f1ce3398-f570-45a8-a6c9-7d2426ece162,1618031305697
b00081db-9572-4029-8582-c2519038c8a4,94f8875c-de9c-4169-b2f6-b1e0d9342c5c,1618080722511
cbd1a65f-361e-445b-9756-6e44e52997ea,f1ce3398-f570-45a8-a6c9-7d2426ece162,1618490755752
f0cdecd6-19ab-41b0-a8ce-29d345c52b0b,91823378-8499-4d19-a803-db878f1deaae,1618674705914
3a6cbef8-abb9-48e8-a294-d3ae43827743,901e4f6b-12a8-473f-958b-e5a14b792854,1618956106422
11167ffa-9afe-4caa-9b66-ae3219099b99,0812ef4e-6747-4ce3-b6c9-b44721380b28,1618062548921
11167ffa-9afe-4caa-9b66-ae3219099b99,99dba2a8-d01c-458a-9038-f4bcdb18fef1,1618671166274
8763d571-e7fc-45e9-af52-943b6cecb598,f1ce3398-f570-45a8-a6c9-7d2426ece162,1618838507282
f6b58700-f2c2-4481-b902-89a67af440fd,f1ce3398-f570-45a8-a6c9-7d2426ece162,1618558653798
3e13aca9-a4ce-4098-b1db-6f73917fea1d,94f8875c-de9c-4169-b2f6-b1e0d9342c5c,1618644479466
fa0655b9-fc87-4905-9367-7622056d64b8,1dde49ac-0604-43e9-897e-32cda41d0a9d,1619094481760
3e13aca9-a4ce-4098-b1db-6f73917fea1d,94f8875c-de9c-4169-b2f6-b1e0d9342c5c,1618064857986
1cc4ae2b-15dc-45cd-a214-f0c0850fd8bb,3004a5c4-c5e2-475a-b3b4-8c6f035c8b03,1618405665221
9cebcaf2-0be1-45ab-9497-2315afdf8d4c,901e4f6b-12a8-473f-958b-e5a14b792854,1618701110923
a1752eb9-6d58-4c13-96bc-55466d2dfad1,7dd0e563-9910-49f8-a990-af233aee97e0,1618578027424
7ba2255e-26aa-4b6a-8129-f3456a783100,07d0c52d-9f2b-4048-961e-37a9159a70ba,1618661247447
a1752eb9-6d58-4c13-96bc-55466d2dfad1,3004a5c4-c5e2-475a-b3b4-8c6f035c8b03,1618758258551
b00081db-9572-4029-8582-c2519038c8a4,ade3715a-0111-487c-be59-3813033e60d2,1618643189077
055b9b0e-7bf0-4a7f-b68f-2fcf0459928b,f1ce3398-f570-45a8-a6c9-7d2426ece162,1618473051667
510a2d52-9818-409d-9ac9-5e53cd1f8dfd,99dba2a8-d01c-458a-9038-f4bcdb18fef1,1618328905381
3558d126-6cd7-4107-983e-d27f60d421ce,3004a5c4-c5e2-475a-b3b4-8c6f035c8b03,1618804922750
8763d571-e7fc-45e9-af52-943b6cecb598,99dba2a8-d01c-458a-9038-f4bcdb18fef1,1618011442917
b00081db-9572-4029-8582-c2519038c8a4,99dba2a8-d01c-458a-9038-f4bcdb18fef1,1618004130232
7ba2255e-26aa-4b6a-8129-f3456a783100,61db2a96-94c2-49bc-9a09-fd5d341d645d,1618694645178
055b9b0e-7bf0-4a7f-b68f-2fcf0459928b,94f8875c-de9c-4169-b2f6-b1e0d9342c5c,1618591313809
b0844f19-24a3-4d2f-8e5f-d53e331469ab,901e4f6b-12a8-473f-958b-e5a14b792854,1618989188840
cbd1a65f-361e-445b-9756-6e44e52997ea,99dba2a8-d01c-458a-9038-f4bcdb18fef1,1618588219615
7ba2255e-26aa-4b6a-8129-f3456a783100,33e08f77-6289-4187-9ceb-88c484e2965d,1618492554906
855531c8-0add-4a73-b759-162f662af3b4,94f8875c-de9c-4169-b2f6-b1e0d9342c5c,1618336956378
b00081db-9572-4029-8582-c2519038c8a4,ade3715a-0111-487c-be59-3813033e60d2,1618583227563
5c5ccdfa-9a8d-467e-86b4-49c7ca8a0c66,91823378-8499-4d19-a803-db878f1deaae,1618538596323
4333dee4-1b30-489e-aa66-994989e856ff,94f8875c-de9c-4169-b2f6-b1e0d9342c5c,1619144773093
f3805536-8fe7-44ce-b8a9-60561fe1d502,ade3715a-0111-487c-be59-3813033e60d2,1618845489390
b0844f19-24a3-4d2f-8e5f-d53e331469ab,91823378-8499-4d19-a803-db878f1deaae,1618196808007
855531c8-0add-4a73-b759-162f662af3b4,901e4f6b-12a8-473f-958b-e5a14b792854,1618717360336
f3805536-8fe7-44ce-b8a9-60561fe1d502,99dba2a8-d01c-458a-9038-f4bcdb18fef1,1618206889066
1cc4ae2b-15dc-45cd-a214-f0c0850fd8bb,33e08f77-6289-4187-9ceb-88c484e2965d,1618471091757
9cebcaf2-0be1-45ab-9497-2315afdf8d4c,0812ef4e-6747-4ce3-b6c9-b44721380b28,1618075058056
7ba2255e-26aa-4b6a-8129-f3456a783100,1dde49ac-0604-43e9-897e-32cda41d0a9d,1619070481962
06ab53f0-ea47-4adf-88e3-1bfb60970fce,4d961598-01c9-4155-b87d-2ae6b64eaa92,1618415469160
a1752eb9-6d58-4c13-96bc-55466d2dfad1,1dde49ac-0604-43e9-897e-32cda41d0a9d,1618258670000
cbd1a65f-361e-445b-9756-6e44e52997ea,99dba2a8-d01c-458a-9038-f4bcdb18fef1,1618765978452
3558d126-6cd7-4107-983e-d27f60d421ce,07d0c52d-9f2b-4048-961e-37a9159a70ba,1618770625411
06ab53f0-ea47-4adf-88e3-1bfb60970fce,ade3715a-0111-487c-be59-3813033e60d2,1618536356388
510a2d52-9818-409d-9ac9-5e53cd1f8dfd,94f8875c-de9c-4169-b2f6-b1e0d9342c5c,1618119619132
5c5ccdfa-9a8d-467e-86b4-49c7ca8a0c66,ade3715a-0111-487c-be59-3813033e60d2,1618775669017
5c5ccdfa-9a8d-467e-86b4-49c7ca8a0c66,f1ce3398-f570-45a8-a6c9-7d2426ece162,1618008788250
400a2714-7eb6-4262-802b-7882a001822d,94f8875c-de9c-4169-b2f6-b1e0d9342c5c,1618137229992
b00081db-9572-4029-8582-c2519038c8a4,99dba2a8-d01c-458a-9038-f4bcdb18fef1,1618520487896
f3805536-8fe7-44ce-b8a9-60561fe1d502,901e4f6b-12a8-473f-958b-e5a14b792854,1618501633126
c232f7df-0e66-4152-9096-a7df83f71f54,1dde49ac-0604-43e9-897e-32cda41d0a9d,1619119616887
3a6cbef8-abb9-48e8-a294-d3ae43827743,0812ef4e-6747-4ce3-b6c9-b44721380b28,1618401383902
8763d571-e7fc-45e9-af52-943b6cecb598,99dba2a8-d01c-458a-9038-f4bcdb18fef1,1618761879147
3e13aca9-a4ce-4098-b1db-6f73917fea1d,91823378-8499-4d19-a803-db878f1deaae,1618844767529
c232f7df-0e66-4152-9096-a7df83f71f54,3004a5c4-c5e2-475a-b3b4-8c6f035c8b03,1619129774929
f0cdecd6-19ab-41b0-a8ce-29d345c52b0b,ade3715a-0111-487c-be59-3813033e60d2,1618350042395
400a2714-7eb6-4262-802b-7882a001822d,ade3715a-0111-487c-be59-3813033e60d2,1618515043477
3558d126-6cd7-4107-983e-d27f60d421ce,5418a3ba-df46-479a-905f-f91348957b0f,1618072290038
06ab53f0-ea47-4adf-88e3-1bfb60970fce,4d961598-01c9-4155-b87d-2ae6b64eaa92,1618656564627
855531c8-0add-4a73-b759-162f662af3b4,91823378-8499-4d19-a803-db878f1deaae,1619128670350
1cc4ae2b-15dc-45cd-a214-f0c0850fd8bb,5418a3ba-df46-479a-905f-f91348957b0f,1619042427296
f6b58700-f2c2-4481-b902-89a67af440fd,f1ce3398-f570-45a8-a6c9-7d2426ece162,1618447061256
400a2714-7eb6-4262-802b-7882a001822d,91823378-8499-4d19-a803-db878f1deaae,1618398577819
f0cdecd6-19ab-41b0-a8ce-29d345c52b0b,f1ce3398-f570-45a8-a6c9-7d2426ece162,1618585578339
3e13aca9-a4ce-4098-b1db-6f73917fea1d,901e4f6b-12a8-473f-958b-e5a14b792854,1618005242614
510a2d52-9818-409d-9ac9-5e53cd1f8dfd,94f8875c-de9c-4169-b2f6-b1e0d9342c5c,1618213197990
06ab53f0-ea47-4adf-88e3-1bfb60970fce,901e4f6b-12a8-473f-958b-e5a14b792854,1618643014931
9cebcaf2-0be1-45ab-9497-2315afdf8d4c,0812ef4e-6747-4ce3-b6c9-b44721380b28,1618442750304
a1752eb9-6d58-4c13-96bc-55466d2dfad1,3004a5c4-c5e2-475a-b3b4-8c6f035c8b03,1618022926575
cbd1a65f-361e-445b-9756-6e44e52997ea,f1ce3398-f570-45a8-a6c9-7d2426ece162,1618521182643
5c5ccdfa-9a8d-467e-86b4-49c7ca8a0c66,f1ce3398-f570-45a8-a6c9-7d2426ece162,1618611230504
cbd1a65f-361e-445b-9756-6e44e52997ea,0812ef4e-6747-4ce3-b6c9-b44721380b28,1619088582805
f73f87d2-5a76-463c-8204-47f1d2c86fe8,ade3715a-0111-487c-be59-3813033e60d2,1618857800417
9cebcaf2-0be1-45ab-9497-2315afdf8d4c,94f8875c-de9c-4169-b2f6-b1e0d9342c5c,1618630760004
f6b58700-f2c2-4481-b902-89a67af440fd,901e4f6b-12a8-473f-958b-e5a14b792854,1619038767232
a1752eb9-6d58-4c13-96bc-55466d2dfad1,3004a5c4-c5e2-475a-b3b4-8c6f035c8b03,1618185860981
f3805536-8fe7-44ce-b8a9-60561fe1d502,94f8875c-de9c-4169-b2f6-b1e0d9342c5c,1618971443480
855531c8-0add-4a73-b759-162f662af3b4,f1ce3398-f570-45a8-a6c9-7d2426ece162,1619107073728
b0844f19-24a3-4d2f-8e5f-d53e331469ab,901e4f6b-12a8-473f-958b-e5a14b792854,1618918695975
b04ca654-330e-4951-bfb8-cd8f3f3b5608,99dba2a8-d01c-458a-9038-f4bcdb18fef1,1618971589033
055b9b0e-7bf0-4a7f-b68f-2fcf0459928b,ade3715a-0111-487c-be59-3813033e60d2,1618322943622
3e13aca9-a4ce-4098-b1db-6f73917fea1d,f1ce3398-f570-45a8-a6c9-7d2426ece162,1619084468464
7ba2255e-26aa-4b6a-8129-f3456a783100,1dde49ac-0604-43e9-897e-32cda41d0a9d,1618525367763
65ec28b7-5c5c-4c9c-87ea-eff7cbc416bf,99dba2a8-d01c-458a-9038-f4bcdb18fef1,1619140038214
f0cdecd6-19ab-41b0-a8ce-29d345c52b0b,99dba2a8-d01c-458a-9038-f4bcdb18fef1,1618995852034
da843aab-2bfd-4c73-bc55-2b79d6d8d6d9,91823378-8499-4d19-a803-db878f1deaae,1618899555832
65ec28b7-5c5c-4c9c-87ea-eff7cbc416bf,94f8875c-de9c-4169-b2f6-b1e0d9342c5c,1618006353223
e10b102b-5d26-4b8d-bf60-53ea5d92edc8,4d961598-01c9-4155-b87d-2ae6b64eaa92,1619141136968
11167ffa-9afe-4caa-9b66-ae3219099b99,ade3715a-0111-487c-be59-3813033e60d2,1618060225145
9cebcaf2-0be1-45ab-9497-2315afdf8d4c,ade3715a-0111-487c-be59-3813033e60d2,1619170317524
06ab53f0-ea47-4adf-88e3-1bfb60970fce,91823378-8499-4d19-a803-db878f1deaae,1618918587704
855531c8-0add-4a73-b759-162f662af3b4,91823378-8499-4d19-a803-db878f1deaae,1618338340647
4333dee4-1b30-489e-aa66-994989e856ff,ade3715a-0111-487c-be59-3813033e60d2,1618863498353
e10b102b-5d26-4b8d-bf60-53ea5d92edc8,94f8875c-de9c-4169-b2f6-b1e0d9342c5c,1618030734609
400a2714-7eb6-4262-802b-7882a001822d,99dba2a8-d01c-458a-9038-f4bcdb18fef1,1618198900741
06ab53f0-ea47-4adf-88e3-1bfb60970fce,99dba2a8-d01c-458a-9038-f4bcdb18fef1,1618949879157
a1752eb9-6d58-4c13-96bc-55466d2dfad1,7dd0e563-9910-49f8-a990-af233aee97e0,1618796732342
fa0655b9-fc87-4905-9367-7622056d64b8,3004a5c4-c5e2-475a-b3b4-8c6f035c8b03,1618186440211
a1752eb9-6d58-4c13-96bc-55466d2dfad1,7dd0e563-9910-49f8-a990-af233aee97e0,1618211072824
055b9b0e-7bf0-4a7f-b68f-2fcf0459928b,4d961598-01c9-4155-b87d-2ae6b64eaa92,1619161529027
9cebcaf2-0be1-45ab-9497-2315afdf8d4c,901e4f6b-12a8-473f-958b-e5a14b792854,1618059544608
da843aab-2bfd-4c73-bc55-2b79d6d8d6d9,901e4f6b-12a8-473f-958b-e5a14b792854,1618377228094
f73f87d2-5a76-463c-8204-47f1d2c86fe8,99dba2a8-d01c-458a-9038-f4bcdb18fef1,1618316854720
f73f87d2-5a76-463c-8204-47f1d2c86fe8,ade3715a-0111-487c-be59-3813033e60d2,1618509000960
65ec28b7-5c5c-4c9c-87ea-eff7cbc416bf,ade3715a-0111-487c-be59-3813033e60d2,1618122163201
f0cdecd6-19ab-41b0-a8ce-29d345c52b0b,0812ef4e-6747-4ce3-b6c9-b44721380b28,1618450238062
3558d126-6cd7-4107-983e-d27f60d421ce,5418a3ba-df46-479a-905f-f91348957b0f,1618999319838
f73f87d2-5a76-463c-8204-47f1d2c86fe8,0812ef4e-6747-4ce3-b6c9-b44721380b28,1618261121474
e10b102b-5d26-4b8d-bf60-53ea5d92edc8,91823378-8499-4d19-a803-db878f1deaae,1619014345216
3558d126-6cd7-4107-983e-d27f60d421ce,5418a3ba-df46-479a-905f-f91348957b0f,1619045865157
3a6cbef8-abb9-48e8-a294-d3ae43827743,94f8875c-de9c-4169-b2f6-b1e0d9342c5c,1619006575375
3a6cbef8-abb9-48e8-a294-d3ae43827743,99dba2a8-d01c-458a-9038-f4bcdb18fef1,1618906650818
ede37973-f563-4a60-83e4-2a33e52b52d3,4d961598-01c9-4155-b87d-2ae6b64eaa92,1618323476397
7ba2255e-26aa-4b6a-8129-f3456a783100,1dde49ac-0604-43e9-897e-32cda41d0a9d,1618935393296
4333dee4-1b30-489e-aa66-994989e856ff,99dba2a8-d01c-458a-9038-f4bcdb18fef1,1618711861234
f6b58700-f2c2-4481-b902-89a67af440fd,f1ce3398-f570-45a8-a6c9-7d2426ece162,1618796877908
ede37973-f563-4a60-83e4-2a33e52b52d3,ade3715a-0111-487c-be59-3813033e60d2,1618850766768
f6b58700-f2c2-4481-b902-89a67af440fd,4d961598-01c9-4155-b87d-2ae6b64eaa92,1618992206973
cbd1a65f-361e-445b-9756-6e44e52997ea,f1ce3398-f570-45a8-a6c9-7d2426ece162,1618900020009
c232f7df-0e66-4152-9096-a7df83f71f54,1dde49ac-0604-43e9-897e-32cda41d0a9d,1618574325338
